"","species","chemical","frequency","pmid","cid","cid_count"
"35","Mushrooms","cas 106-50-3",1,"15521600",NA,"0"
"36","Mushrooms","134cscl-solution",1,"15494365",NA,"0"
"37","Mushrooms","-fitc",1,"15374609",NA,"0"
"38","Mushrooms","o-antigen",1,"15337452",NA,"0"
"39","Mushrooms",")-alpha-l-gulpnacan",1,"15337452",NA,"0"
"40","Mushrooms","alpha-d-pyranoses",1,"15337452",NA,"0"
"41","Mushrooms","5-substituted tryptamines",1,"15278082",NA,"0"
"42","Mushrooms","5-substituted tryptamine",1,"15278082",NA,"0"
"43","Mushrooms","purine nucleotide",1,"15254369",NA,"0"
"44","Mushrooms","-peptide",1,"15205366",NA,"0"
"45","Mushrooms","ghb-gbl",1,"15188245",NA,"0"
"46","Mushrooms","isoprene",1,"15172827",NA,"0"
"47","Mushrooms","isoprene",1,"15172827",NA,"0"
"48","Mushrooms","-unsaturated",1,"15172827",NA,"0"
"49","Mushrooms","1,3-beta-g",6,"15161189",NA,"0"
"50","Mushrooms","poly r478",1,"15158501",NA,"0"
"51","Mushrooms","manganic",1,"15158501",NA,"0"
"52","Mushrooms","co-pcbs",2,"15038111",NA,"0"
"53","Mushrooms","l-ergo",1,"15030958",NA,"0"
"54","Mushrooms","3h-thymidine",2,"15026140, 2718411",NA,"0"
"55","Mushrooms","beta-1,3-1,6 glucans",1,"14982320",NA,"0"
"56","Mushrooms","lentinamycin",1,"14982320",NA,"0"
"57","Mushrooms","sulfate esters",1,"14967412",NA,"0"
"58","Mushrooms","p-methoxy-metamphetamine",1,"14746774",NA,"0"
"59","Mushrooms","4-methylthio-amphetamine",1,"14746774",NA,"0"
"60","Mushrooms","wet wheat straw",1,"14732277",NA,"0"
"61","Mushrooms","glucohexaose",1,"14636835",NA,"0"
"62","Mushrooms","n-methyl-n-trimet-hylsilyltrifluoroacetamide",1,"14631713",NA,"0"
"63","Mushrooms","5-methoxytryptamin",1,"14631713",NA,"0"
"64","Mushrooms","tritiated tetracycline",1,"14608079",NA,"0"
"65","Mushrooms","branched-chain fatty acids",1,"14601740",NA,"0"
"66","Mushrooms","dioc(6)",1,"14580685",NA,"0"
"67","Mushrooms","mono s",3,"14572878, 12630697, 12054550",NA,"0"
"68","Mushrooms","myco-atropine",1,"14534493",NA,"0"
"69","Mushrooms","poly (1,5-dimethyl-1,5-diazaundecamethyelene) bromide",1,"12966584",NA,"0"
"70","Mushrooms","tyrosinase-pb",1,"12966584",NA,"0"
"71","Mushrooms","2,2'-azino-bis(3-ethylbenzothiazoline-6-sulfonic acid)diammonium salt",1,"12949171",NA,"0"
"72","Mushrooms","l-dopa quinone",1,"12949171",NA,"0"
"73","Mushrooms","nahuatl",1,"21148986",NA,"0"
"74","Mushrooms","caco(3)",6,"12895568",NA,"0"
"75","Mushrooms","[13c3,15n]-pantothenic acid",1,"12894818",NA,"0"
"76","Mushrooms","fatty acid fraction",1,"12834003",NA,"0"
"77","Mushrooms","5,8-epidioxy-ergosta-6,22-dien-3beta-ol",1,"12834003",NA,"0"
"78","Mushrooms","2,2'-azino-bis-[3-ethylbenz-thiazoline-6-sulphonic-acid",1,"12823261",NA,"0"
"79","Mushrooms","ergotalkaloid",1,"12768530",NA,"0"
"80","Mushrooms","tetrasaccharide",1,"12747869",NA,"0"
"81","Mushrooms","quipnac",1,"12747869",NA,"0"
"82","Mushrooms","2-acetamido-2-deoxy-gulopyranuronamide",1,"12747869",NA,"0"
"83","Mushrooms","gulpnacan",1,"12747869",NA,"0"
"84","Mushrooms","baclab",1,"12724377",NA,"0"
"85","Mushrooms","alkylamine",2,"12719524",NA,"0"
"86","Mushrooms","amanita toxic peptides",1,"12712754",NA,"0"
"87","Mushrooms","hydroxypyridines",2,"12674142",NA,"0"
"88","Mushrooms","(1,3,6-trioxa-heptyl) aromatic compounds",1,"12674142",NA,"0"
"89","Mushrooms","cm-sepharose",2,"12630697, 12054550",NA,"0"
"90","Mushrooms","glucosyl-alpha1,4-glucopyranoside",1,"12626396",NA,"0"
"91","Mushrooms","trehalose disaccharide",1,"12626396",NA,"0"
"92","Mushrooms","sodium azide",1,"12616600",NA,"0"
"93","Mushrooms","nan(3)",2,"12616600",NA,"0"
"94","Mushrooms","ymea",2,"21156605",NA,"0"
"95","Mushrooms","w(",1,"12595080",NA,"0"
"96","Mushrooms","syringyl acid",1,"12568554",NA,"0"
"97","Mushrooms","calpha",1,"12568554",NA,"0"
"98","Mushrooms","cbeta",1,"12568554",NA,"0"
"99","Mushrooms","dictyoquinazols",1,"12502311",NA,"0"
"100","Mushrooms","beta-glucon",1,"12470438",NA,"0"
"101","Mushrooms","deae sepharose cl-6b",1,"12469313",NA,"0"
"102","Mushrooms","sephacryl s-100",1,"12469313",NA,"0"
"103","Mushrooms","sodium dodecyl sulfate polyacrylamide gel",1,"12469313",NA,"0"
"104","Mushrooms","n-acetylchitooligosaccharides",1,"12469313",NA,"0"
"105","Mushrooms","n-(gamma-l(+)-glutamyl)-4-hydroxymethylphenylhydrazine",1,"12456273",NA,"0"
"106","Mushrooms","n(2)",1,"12456273",NA,"0"
"107","Mushrooms","n-(gamma-l(+)-glutamyl)-4-hydroxymethyl-phenylhydrazine",1,"12396396",NA,"0"
"108","Mushrooms","disulphide",1,"12359248",NA,"0"
"109","Mushrooms","corn oil",2,"12353643, 11605467",NA,"0"
"110","Mushrooms","3-methylcholanthrene",1,"12224654",NA,"0"
"111","Mushrooms","high-molecular-weight",1,"12207470",NA,"0"
"112","Mushrooms","cystine",4,"12162557, 10879463, 10347700, 3894320",NA,"0"
"113","Mushrooms","cysteines",3,"12073098, 10376826, 2065971",NA,"0"
"114","Mushrooms","glycines",1,"12073098",NA,"0"
"115","Mushrooms","2-propenethiol",2,"12059171",NA,"0"
"116","Mushrooms","(2s,3r,4e,8e,9'z,12'z)-n-9',12'-octadecadienoyl-2-amino-9-methyl-4,8-octadecadiene-1,3-diol (2",1,"12036031",NA,"0"
"117","Mushrooms",")-linked d-glucosamine disaccharide 1-phosphate",1,"12027888",NA,"0"
"118","Mushrooms","c12",3,"12027888",NA,"0"
"119","Mushrooms","(r)-3-hydroxydecanoic",1,"12027888",NA,"0"
"120","Mushrooms","pentacyl lipid a",1,"12027888",NA,"0"
"121","Mushrooms","nucleoside monophosphates",2,"12007121",NA,"0"
"122","Mushrooms","po(4)",1,"12007121",NA,"0"
"123","Mushrooms","chernobyl pu",1,"11993947",NA,"0"
"124","Mushrooms","vitamin d2 plus d3",1,"11985947",NA,"0"
"125","Mushrooms","5alpha,9alpha-epidioxy-8alpha",1,"11964010",NA,"0"
"126","Mushrooms","14alpha-epoxy-(22e)-ergosta-6,22-dien-3beta-ol",1,"11964010",NA,"0"
"127","Mushrooms","3beta,5alpha-dihydroxyergost-7-en-6-one",1,"11964010",NA,"0"
"128","Mushrooms","umea",1,"11911648",NA,"0"
"129","Mushrooms",")-beta-d-quipnalaac4nalaac-(1-->3)-alpha-d-glcp2am-(",1,"11861021",NA,"0"
"130","Mushrooms","->3)-alpha-d-quipnac4nac",1,"11861021",NA,"0"
"131","Mushrooms","pmp",1,"11849494",NA,"0"
"132","Mushrooms","pmp medium",1,"11849494",NA,"0"
"133","Mushrooms","exo-biopolymer",1,"11849494",NA,"0"
"134","Mushrooms","amanitaphalloides",1,"11824773",NA,"0"
"135","Mushrooms","alpha-(1-->3)-d-glucan",4,"11814447, 10990028",NA,"0"
"136","Mushrooms","licl-me",1,"11814447",NA,"0"
"137","Mushrooms","aromatic hydrocarbons",1,"11785921",NA,"0"
"138","Mushrooms","grevillin b",1,"11714352",NA,"0"
"139","Mushrooms","2,5-bis(methylthio)-dopa",1,"11714352",NA,"0"
"140","Mushrooms","cecal acetic acid",1,"11520942",NA,"0"
"141","Mushrooms","glycoinositolphosphoceramides",1,"11465669",NA,"0"
"142","Mushrooms","opium alkaloids",2,"11450350, 11199884",NA,"0"
"143","Mushrooms","reactive blue",1,"11442809",NA,"0"
"144","Mushrooms","5alpha,9alpha-epidioxy-(22e)-ergosta-7,22-diene-3beta,6alpha-diol",1,"11383612",NA,"0"
"145","Mushrooms","3beta,5alpha,9alpha,14beta-tetrahydroxy-(22e)-ergosta-7,22-dien-6-one",1,"11383612",NA,"0"
"146","Mushrooms","sublateriols a-c",1,"11383612",NA,"0"
"147","Mushrooms","vitamin b(2)",1,"11368601",NA,"0"
"148","Mushrooms","cel4",4,"11319115",NA,"0"
"149","Mushrooms","h-d-phenylalanine-l-pipecolyl-l-arginine-paranitroaniline dihydrochloride",1,"11302474",NA,"0"
"150","Mushrooms","n-benzoyl-d,l-arg-p-nitroanilide",1,"11302474",NA,"0"
"151","Mushrooms","gleophyllum odoratum",1,"11302474",NA,"0"
"152","Mushrooms","beta-glcnac",1,"11287120",NA,"0"
"153","Mushrooms","n-linked glycans",1,"11287120",NA,"0"
"154","Mushrooms","glycoinositolphosphosphingolipids",2,"11231270",NA,"0"
"155","Mushrooms","t18:0-trihydroxysphinganine",1,"11231270",NA,"0"
"156","Mushrooms","alpha-hydroxy long-chain fatty acid",1,"11231270",NA,"0"
"157","Mushrooms","basidiomycete glycolipids",1,"11231270",NA,"0"
"158","Mushrooms","alpha-dmanp-2ins1-[po(4)]-cer",1,"11231270",NA,"0"
"159","Mushrooms","alpha-manp-4ins1-[po(",1,"11231270",NA,"0"
"160","Mushrooms","]-cer",1,"11231270",NA,"0"
"161","Mushrooms","man alpha-3 or -6man alpha",1,"11231270",NA,"0"
"162","Mushrooms","man alpha-3(man alpha-6)man alpha-",1,"11231270",NA,"0"
"163","Mushrooms","alpha-mannoside",2,"11231270",NA,"0"
"164","Mushrooms","man alpha-2man alpha-6gal alpha-3(fuc alpha-2)gal beta-6man alpha-",1,"11231270",NA,"0"
"165","Mushrooms","exipuliformis glycolipid",1,"11231270",NA,"0"
"166","Mushrooms","alpha-glucoside",1,"11231270",NA,"0"
"167","Mushrooms","glc alpha-6gal beta-6man alpha-",1,"11231270",NA,"0"
"168","Mushrooms","alpha-fucose",1,"11231270",NA,"0"
"169","Mushrooms","gal alpha-6",1,"11231270",NA,"0"
"170","Mushrooms","alpha-3fuc alpha-",1,"11231270",NA,"0"
"171","Mushrooms","gal alpha-6gal beta-6man alpha",1,"11231270",NA,"0"
"172","Mushrooms","peyotl",1,"11199884",NA,"0"
"173","Mushrooms","dndps",1,"11179666",NA,"0"
"174","Mushrooms","tetranucleotide",1,"11170741",NA,"0"
"175","Mushrooms","tetranucleotide",1,"11170741",NA,"0"
"176","Mushrooms","tatg",1,"11170741",NA,"0"
"177","Mushrooms","saamis",1,"11089805",NA,"0"
"178","Mushrooms","pyoverdines",1,"11055932",NA,"0"
"179","Mushrooms","c1h-no3h",1,"11048580",NA,"0"
"180","Mushrooms","l-fv-ii",1,"10990028",NA,"0"
"181","Mushrooms","d(3)-morphine",1,"10978655",NA,"0"
"182","Mushrooms","poly(dimethyl)siloxane",1,"10890508",NA,"0"
"183","Mushrooms","n-nitroso compounds",3,"10836203, 1855835, 7269452",NA,"0"
"184","Mushrooms","aromatic amines",2,"10836203, 8848797",NA,"0"
"185","Mushrooms","22e)-23-methylergosta-5,7,22-trien-beta-ol (1)",1,"10823718",NA,"0"
"186","Mushrooms","5alpha,6alpha-epoxy-(22e)-ergosta-8,14,22-triene -3beta,7alpha-diol",1,"10823718",NA,"0"
"187","Mushrooms","sds-polyacrylamide",1,"10748021",NA,"0"
"188","Mushrooms","le207",1,"10728662",NA,"0"
"189","Mushrooms","cacl2-glycine",1,"10728662",NA,"0"
"190","Mushrooms","phenolic glycosides",1,"10725170",NA,"0"
"191","Mushrooms","phenolic glycosides",1,"10725170",NA,"0"
"192","Mushrooms","(1-->6)-beta-glucans",1,"10702635",NA,"0"
"193","Mushrooms","(1-->3)-alpha-glucans",1,"10702635",NA,"0"
"194","Mushrooms","tetrazolium salt 3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyl tetrazolium bromide",1,"10647870",NA,"0"
"195","Mushrooms","sepharose 6b",1,"10647870",NA,"0"
"196","Mushrooms","fucogalactan",2,"10647870",NA,"0"
"197","Mushrooms","caesium 137",1,"10628087",NA,"0"
"198","Mushrooms","o-diphenols",2,"10552676",NA,"0"
"199","Mushrooms","glutaminyl-4-hydroxyaniline",1,"10552523",NA,"0"
"200","Mushrooms","sepharose cl6b",1,"10543997",NA,"0"
"201","Mushrooms","polyu",1,"10543997",NA,"0"
"202","Mushrooms","arsenosugars",3,"10535147",NA,"0"
"203","Mushrooms","(1-->3)-beta-d-glucans",1,"10460691",NA,"0"
"204","Mushrooms","cdbb",2,"10412512",NA,"0"
"205","Mushrooms","7,12-dimethlybenz",1,"10378786",NA,"0"
"206","Mushrooms","3,4-dihydrodiol-1,2-epoxide-deoxyguanosine",1,"10378786",NA,"0"
"207","Mushrooms","th2",1,"30849853",NA,"0"
"208","Mushrooms","sulfur amino acids",1,"10347700",NA,"0"
"209","Mushrooms","p-nitroanilide",1,"10220175",NA,"0"
"210","Mushrooms","octadecylsilica",1,"10070774",NA,"0"
"211","Mushrooms","hetero-beta-glucans",1,"9987601",NA,"0"
"212","Mushrooms","xyloglucans",1,"9987601",NA,"0"
"213","Mushrooms","radioactive cesium",1,"9842752",NA,"0"
"214","Mushrooms","222rn",1,"9842752",NA,"0"
"215","Mushrooms","amyl/butyl nitrate",1,"9743790",NA,"0"
"216","Mushrooms","ortho-semiquinone",4,"9702530",NA,"0"
"217","Mushrooms","glutathionyl radical",1,"9702530",NA,"0"
"218","Mushrooms","5,5'-dimethyl-1-pyrroline n-oxide",1,"9702530",NA,"0"
"219","Mushrooms","semiquinone",2,"9702530, 7590391",NA,"0"
"220","Mushrooms","dhbpo2",1,"9702530",NA,"0"
"221","Mushrooms","aminoxide",1,"9702530",NA,"0"
"222","Mushrooms","chlorophenolic compounds",1,"9675511",NA,"0"
"223","Mushrooms","peptidyl",1,"9644258",NA,"0"
"224","Mushrooms","dinitrophenyl",1,"9644258",NA,"0"
"225","Mushrooms","dnp-ser-thr-ala-thr-lys-leu-ser-trp",1,"9644258",NA,"0"
"226","Mushrooms","dnp-thr-lys-trp",1,"9644258",NA,"0"
"227","Mushrooms","6-deoxyascorbic acid",1,"9591231",NA,"0"
"228","Mushrooms","osazones",2,"9591231, 7931730",NA,"0"
"229","Mushrooms","osazone",1,"9591231",NA,"0"
"230","Mushrooms","5-o-(alpha-d-xylopyranosyl)-d-erythroascorbic acid",1,"9591231",NA,"0"
"231","Mushrooms","4-(carboxy)phenylhydrazine",1,"9570389",NA,"0"
"232","Mushrooms","[2,2'-bipyridine]-3,3',4,4'-tetrol-1,1'-dioxide",1,"9554832",NA,"0"
"233","Mushrooms","glutathionyl",2,"9554832, 7590391",NA,"0"
"234","Mushrooms","oxygen free radicals",2,"9554832, 7590391",NA,"0"
"235","Mushrooms","ferric complex",1,"9554832",NA,"0"
"236","Mushrooms","ortho-semiquinone anion radical",3,"9554832, 7590391",NA,"0"
"237","Mushrooms","dhp-1",1,"9476259",NA,"0"
"238","Mushrooms","gfmep",2,"9374478",NA,"0"
"239","Mushrooms","cys5",1,"9374478",NA,"0"
"240","Mushrooms","cys75",1,"9374478",NA,"0"
"241","Mushrooms","cys77",1,"9374478",NA,"0"
"242","Mushrooms","cys97",1,"9374478",NA,"0"
"243","Mushrooms","thr42",1,"9374478",NA,"0"
"244","Mushrooms","metzincin",1,"9374478",NA,"0"
"245","Mushrooms","hypsizigus",1,"9357330",NA,"0"
"246","Mushrooms","alkoxyl radicals",1,"9357330",NA,"0"
"247","Mushrooms","lipoperoxide",1,"9357330",NA,"0"
"248","Mushrooms","metal sulfides",1,"9353869",NA,"0"
"249","Mushrooms","bhi broth",2,"31207779",NA,"0"
"250","Mushrooms","kerosene oil",2,"10771874",NA,"0"
"251","Mushrooms","lugol",1,"9640678",NA,"0"
"252","Mushrooms","lema",1,"9282733",NA,"0"
"253","Mushrooms","lathyrogens",1,"9264873",NA,"0"
"254","Mushrooms","cumarins",1,"9264873",NA,"0"
"255","Mushrooms","glycoalkaloids",1,"9264873",NA,"0"
"256","Mushrooms","phytates",1,"9264873",NA,"0"
"257","Mushrooms","n-butyl-n-butanolnitrosoamine",1,"9130004",NA,"0"
"258","Mushrooms","n-butyl-n'-butanolnitrosoamine bbn",1,"9130004",NA,"0"
"259","Mushrooms","hydroxyclobenzorex",1,"9061484",NA,"0"
"260","Mushrooms","(2,2'-bipyridine)-3,3',4,4'-tetrol-1,1'-dioxide",1,"9181972",NA,"0"
"261","Mushrooms","orellanine semiquinone",1,"9181972",NA,"0"
"262","Mushrooms","selenite cystine broth",1,"8946709",NA,"0"
"263","Mushrooms","tetrathionate broth",1,"8946709",NA,"0"
"264","Mushrooms","rappaport-vassiliadis medium",1,"8946709",NA,"0"
"265","Mushrooms","selenite cystine",1,"8946709",NA,"0"
"266","Mushrooms","sc broth",1,"8946709",NA,"0"
"267","Mushrooms","rv medium",2,"8946709",NA,"0"
"268","Mushrooms","tt broth",1,"8946709",NA,"0"
"269","Mushrooms","silibinin betacyclodextrine",1,"8937042",NA,"0"
"270","Mushrooms","thehefore",1,"21432417",NA,"0"
"271","Mushrooms","n-isopropyl-alpha-(2-methylhydrazino)-p-toluamide hcl",1,"8726813",NA,"0"
"272","Mushrooms","reactive oxygen radical species",1,"7590391",NA,"0"
"273","Mushrooms","thr24",1,"7770041",NA,"0"
"274","Mushrooms","agar f medium",1,"7574589",NA,"0"
"275","Mushrooms","galactoglucan",1,"7574589",NA,"0"
"276","Mushrooms","marginalan",1,"7574589",NA,"0"
"277","Mushrooms","casing medium",1,"7574589",NA,"0"
"278","Mushrooms","mannuronic",1,"7574589",NA,"0"
"279","Mushrooms","guluronic acids",1,"7574589",NA,"0"
"280","Mushrooms","amino sugars",1,"7574589",NA,"0"
"281","Mushrooms","(1-->3)-beta-d-glucan",2,"7765244",NA,"0"
"282","Mushrooms","mono-acetyl",1,"26270149",NA,"0"
"283","Mushrooms","di-acetyl",1,"26270149",NA,"0"
"284","Mushrooms","6-deoxy-asa",1,"7931730",NA,"0"
"285","Mushrooms","6-deoxy-5-o-(alpha-d-xylopyranosyl)-asa",1,"7931730",NA,"0"
"286","Mushrooms","6-deoxy-5-o-(alpha-d-glucopyranosyl)-asa",1,"7931730",NA,"0"
"287","Mushrooms","5-o-alpha-d-glucopyranosyl-erythro-asa",1,"7931730",NA,"0"
"288","Mushrooms","24-methyllanosta-8,24(28)-diene-3 beta,22 zeta-diol",1,"8004718",NA,"0"
"289","Mushrooms","9(11)-dehydroergosterol peroxide",1,"8004718",NA,"0"
"290","Mushrooms","trans isoprene",1,"7856401",NA,"0"
"291","Mushrooms","cis isoprene",1,"7856401",NA,"0"
"292","Mushrooms","cis polyisoprene",2,"7856401",NA,"0"
"293","Mushrooms","trans, trans-farnesyl pyrophosphate",1,"7856401",NA,"0"
"294","Mushrooms","polyisoprenyl pyrophosphate",1,"7856401",NA,"0"
"295","Mushrooms","mannofucogalactans",1,"8160302",NA,"0"
"296","Mushrooms","aphyllophores",1,"8160302",NA,"0"
"297","Mushrooms","rystomycin sulfate",1,"8160302",NA,"0"
"298","Mushrooms","phalloidines",1,"8370054",NA,"0"
"299","Mushrooms","phalloidins",1,"8370054",NA,"0"
"300","Mushrooms","cycloamanide peptides",1,"8441706",NA,"0"
"301","Mushrooms","c-(phe-phe-ala-gly-pro-val-)",1,"8441706",NA,"0"
"302","Mushrooms","c-(phe-d-phe-ala-gly-pro-val-)",1,"8441706",NA,"0"
"303","Mushrooms","c-(d-phe-val-pro-gly-ala-)",1,"8441706",NA,"0"
"304","Mushrooms","o-carboxymethyl-tyr6-antamanide",1,"8441706",NA,"0"
"305","Mushrooms","o-carboxymethyl-tyr",1,"8441706",NA,"0"
"306","Mushrooms","diepoxide",2,"1294319",NA,"0"
"307","Mushrooms","(2r,3r,8r,9r)-4,6-decadiyne-2,3:8,9-diepoxy-1,10-diol",1,"1294319",NA,"0"
"308","Mushrooms","s-deoxo-amaninamides",1,"1286940",NA,"0"
"309","Mushrooms","3, l-allo-isoleucine",1,"1286940",NA,"0"
"310","Mushrooms","(2s, 3r)-2-amino-4-hydroxy-3-methyl butyric acid",1,"1286940",NA,"0"
"311","Mushrooms","(2s, 3s)-2-amino-4-hydroxy-3-methylbutyric acid",1,"1286940",NA,"0"
"312","Mushrooms","mcilvaine",1,"31071878",NA,"0"
"313","Mushrooms","tambalocoque",2,"12285642",NA,"0"
"314","Mushrooms","gyromitra esculenta",1,"1939997",NA,"0"
"315","Mushrooms","unsaturated sesquiterpene dialdehydes",2,"1775575",NA,"0"
"316","Mushrooms","hmfh",2,"1664492",NA,"0"
"317","Mushrooms","8-cysteine",1,"2065971",NA,"0"
"318","Mushrooms","cd kg",1,"1925517",NA,"0"
"319","Mushrooms","polyglutamyl folates",1,"2007897",NA,"0"
"320","Mushrooms","ntca",3,"1855835",NA,"0"
"321","Mushrooms","no3-",2,"1855835",NA,"0"
"322","Mushrooms","volvatoxin",1,"31018285",NA,"0"
"323","Mushrooms","beta-n-[gamma-l(+)glutamyl]-4-hydroxy-methylphenyl-hydrazine",1,"2253809",NA,"0"
"324","Mushrooms","ac-[nle4",2,"2168479",NA,"0"
"325","Mushrooms","glu(gamma-4'-hydroxyanilide)5, d-phe7]alpha-msh4-10-nh2",2,"2168479",NA,"0"
"326","Mushrooms","gamma-4'-hydroxyanilide)",1,"2168479",NA,"0"
"327","Mushrooms","4'-hydroxyaniline",1,"2168479",NA,"0"
"328","Mushrooms","ac-[nle4, d-phe7]alpha-msh4-10-nh2",1,"2168479",NA,"0"
"329","Mushrooms","ac-[nle4, d-phe7]alpha-msh4-10",1,"2168479",NA,"0"
"330","Mushrooms","organic edible acids",1,"2089263",NA,"0"
"331","Mushrooms","dethiophalloidine",1,"2631967",NA,"0"
"332","Mushrooms","s-deoxy[gamma(r)-hydroxy-ile3]-amaninamide",1,"2599760",NA,"0"
"333","Mushrooms","gamma-hydroxyisoleucine",1,"2599760",NA,"0"
"334","Mushrooms","ile3",1,"2599760",NA,"0"
"335","Mushrooms","-deoxo[( )-hydroxy-[ile3]-amaninamide",1,"2599760",NA,"0"
"336","Mushrooms","licl-phenylethanol-moxalactam agar",1,"2506809",NA,"0"
"337","Mushrooms","licl-phenylethanol-moxalactam",1,"2506809",NA,"0"
"338","Mushrooms","guaiane sesquiterpenoids",1,"2792969",NA,"0"
"339","Mushrooms","stearic acid ester",1,"2792969",NA,"0"
"340","Mushrooms","sesquiterpene aldehyde",1,"2792969",NA,"0"
"341","Mushrooms","beti broth",1,"30991517",NA,"0"
"342","Mushrooms","n-methyl-n-formyl-n-acetyl-hydrazone",1,"2681713",NA,"0"
"343","Mushrooms","n-methyl-n-formyl-hydrazine",1,"2681713",NA,"0"
"344","Mushrooms","17-hydroxycortisol",1,"2590487",NA,"0"
"345","Mushrooms","lignino",2,"2647418",NA,"0"
"346","Mushrooms","2,2'-bipyridine-3,3',4,4'-tetrol-1,1'-dioxide",1,"3190463",NA,"0"
"347","Mushrooms","chlorophyllum",1,"3278649",NA,"0"
"348","Mushrooms","cs nuclides",1,"3660949",NA,"0"
"349","Mushrooms","123iodine",1,"3614224",NA,"0"
"350","Mushrooms","c8h7on",2,"3507669",NA,"0"
"351","Mushrooms","[(6'-o,1'-n-di[3h]methyl)trp4]-alpha-amanitin",1,"3745203",NA,"0"
"352","Mushrooms","[(6'-o,1'-n-di-methyl)trp4]-[4-[3h]desmethyl)hyi3]-gamma-ama nitin",1,"3745203",NA,"0"
"353","Mushrooms","(7,7-azo-3 alpha, 12 alpha-dihydroxy-5 beta-[3 beta-3h]cholan-24-oyl)-2- aminoethanesulfonic acid",1,"3745203",NA,"0"
"354","Mushrooms","2s,4r",1,"3718926",NA,"0"
"355","Mushrooms","1,z-5-octadien-3-ol",1,"27519339",NA,"0"
"356","Mushrooms","z-2,z-5-octadien-1-ol",2,"27519339",NA,"0"
"357","Mushrooms","10-oxo-e-8-decenoic acid",2,"27519339",NA,"0"
"358","Mushrooms","1,z-5-octadien-3(r)-ol",1,"27519339",NA,"0"
"359","Mushrooms","10-oda",3,"27519339",NA,"0"
"360","Mushrooms","octadienols",3,"27519339",NA,"0"
"361","Mushrooms","10-hydroperoxy-e-8,z-12,z-15-octadecatrienoic acid",1,"27519339",NA,"0"
"362","Mushrooms","10-hpot",2,"27519339",NA,"0"
"363","Mushrooms","10-hydroperoxy-e-8,z-12-octadecadienoic acid",1,"27519339",NA,"0"
"364","Mushrooms","10-hpod",1,"27519339",NA,"0"
"365","Mushrooms","lewis acid",1,"27519339",NA,"0"
"366","Mushrooms","mushroom hydroperoxide",1,"27519339",NA,"0"
"367","Mushrooms","gsh-",1,"3781756",NA,"0"
"368","Mushrooms","man-made radionuclides",1,"3714974",NA,"0"
"369","Mushrooms","desoxycholate citrate",1,"3894320",NA,"0"
"370","Mushrooms","desoxycholate",1,"3894320",NA,"0"
"371","Mushrooms","phenylisophropylamines",1,"3878176",NA,"0"
"372","Mushrooms","3-amino-1,4-dimethyl-5h-pyrido[4,3-b]indol",1,"3916189",NA,"0"
"373","Mushrooms","agaritin",1,"6541850",NA,"0"
"374","Mushrooms","7-hydroxycoumaro(5,6-c)cinnoline",1,"6547686",NA,"0"
"375","Mushrooms","nacconol",1,"6540260",NA,"0"
"376","Mushrooms","ethane",1,"16663455",NA,"0"
