"","species","chemical","frequency","pmid","cid","cid_count"
"95","Amelanchier alnifolia","carbohydrate",1,"32230955",NA,"0"
"96","Amelanchier alnifolia","carbohydrate",1,"32230955",NA,"0"
"97","Amelanchier alnifolia","glucose",3,"32230955, 22796507",NA,"0"
"98","Amelanchier alnifolia","essential free amino acids",1,"31540276",NA,"0"
"99","Amelanchier alnifolia","uridine 5'-monophosphate",1,"31540276",NA,"0"
"100","Amelanchier alnifolia","procyanidins",3,"31518840, 17199327",NA,"0"
"101","Amelanchier alnifolia","lipids",1,"29624272",NA,"0"
"102","Amelanchier alnifolia","lipids",1,"29624272",NA,"0"
"103","Amelanchier alnifolia","flavonoids",13,"29624272, 29579930, 25562425, 24476215, 24391361, 24126375, 27873945, 17994693",NA,"0"
"104","Amelanchier alnifolia","flavonoids",13,"29624272, 29579930, 25562425, 24476215, 24391361, 24126375, 27873945, 17994693",NA,"0"
"105","Amelanchier alnifolia","oxygen radical",2,"29579930, 24476215",NA,"0"
"106","Amelanchier alnifolia","free radical",1,"29579930",NA,"0"
"107","Amelanchier alnifolia","rhamnoides",1,"29579930",NA,"0"
"108","Amelanchier alnifolia","glycosides",2,"29579930, 22220589",NA,"0"
"109","Amelanchier alnifolia","n6-benzyladenine",1,"29454893",NA,"0"
"110","Amelanchier alnifolia","isopentenyladenine",1,"29454893",NA,"0"
"111","Amelanchier alnifolia","o-glucosides",1,"29454893",NA,"0"
"112","Amelanchier alnifolia","chlorophylls",2,"28554632, 28531138",NA,"0"
"113","Amelanchier alnifolia","tocopherols",3,"28554632, 19449814",NA,"0"
"114","Amelanchier alnifolia","proanthocyanidin",6,"25562425, 24126375, 22220589, 17199327",NA,"0"
"115","Amelanchier alnifolia","proanthocyanidins",8,"25562425, 22220589, 18211018, 17199327",NA,"0"
"116","Amelanchier alnifolia","flavonoid",8,"25562425, 24126375, 27873945",NA,"0"
"117","Amelanchier alnifolia","flavonoid",8,"25562425, 24126375, 27873945",NA,"0"
"118","Amelanchier alnifolia","chlorogenic acids",1,"24476215",NA,"0"
"119","Amelanchier alnifolia","water",3,"24476215, 22796507, 19227059",NA,"0"
"120","Amelanchier alnifolia","water",3,"24476215, 22796507, 19227059",NA,"0"
"121","Amelanchier alnifolia","water",3,"24476215, 22796507, 19227059",NA,"0"
"122","Amelanchier alnifolia","quercitin 3- galactoside",1,"24391361",NA,"0"
"123","Amelanchier alnifolia","starch",1,"22796507",NA,"0"
"124","Amelanchier alnifolia","carbohydrates",1,"22796507",NA,"0"
"125","Amelanchier alnifolia","acarbose",1,"22796507",NA,"0"
"126","Amelanchier alnifolia","flavonol glycosides",2,"22220589",NA,"0"
"127","Amelanchier alnifolia","chlorogenic acid",2,"22220589, 17994693",NA,"0"
"128","Amelanchier alnifolia","oil",6,"19449814",NA,"0"
"129","Amelanchier alnifolia","fatty acid",1,"19449814",NA,"0"
"130","Amelanchier alnifolia","seed oils",4,"19449814, 18066116",NA,"0"
"131","Amelanchier alnifolia","alpha-tocopherol",1,"19449814",NA,"0"
"132","Amelanchier alnifolia","cyanidin-3-glucoside",1,"18066116",NA,"0"
"133","Amelanchier alnifolia","gallic acid",1,"18066116",NA,"0"
"134","Amelanchier alnifolia","gallic acid",1,"18066116",NA,"0"
"135","Amelanchier alnifolia","delphinidin",1,"18066116",NA,"0"
"136","Amelanchier alnifolia","petunidin",1,"18066116",NA,"0"
"137","Amelanchier alnifolia","peonidin",1,"18066116",NA,"0"
"138","Amelanchier alnifolia","gamma-linolenic acid",1,"18066116",NA,"0"
"139","Amelanchier alnifolia","quercetin 3-o-glucoside",1,"17994693",NA,"0"
"140","Amelanchier alnifolia","quercetin 3-o-arabinoglucoside",1,"17994693",NA,"0"
"141","Amelanchier alnifolia","quercetin 3-o-robinobioside",1,"17994693",NA,"0"
"142","Amelanchier alnifolia","quercetin 3-o-rutinoside",1,"17994693",NA,"0"
"143","Amelanchier alnifolia","hydroxycinnamates",2,"17994693",NA,"0"
"144","Amelanchier alnifolia","3-o-caffeoylquinic acid",1,"17994693",NA,"0"
"145","Amelanchier alnifolia","epicatechin",1,"17199327",NA,"0"
"146","Amelanchier alnifolia","hexazinone",2,"16102889",NA,"0"
"147","Amelanchier alnifolia","hexazinone",2,"16102889",NA,"0"
"148","Amelanchier alnifolia","vioxx",1,"15997850",NA,"0"
"149","Amelanchier alnifolia","cyanidin (3)",1,"15997850",NA,"0"
"150","Amelanchier alnifolia","butylated hydoxyanisole",1,"15997850",NA,"0"
"151","Amelanchier alnifolia","butylated hydroxytoluene",1,"15997850",NA,"0"
"152","Amelanchier alnifolia","o(3)",1,"15093041",NA,"0"
"153","Amelanchier alnifolia","hydrogen cyanide",6,"16661397, 6244889",NA,"0"
"154","Amelanchier sanguinea","water",2,"34853963",NA,"0"
"155","Amelanchier sanguinea","water",2,"34853963",NA,"0"
"156","Amelanchier sanguinea","water",2,"34853963",NA,"0"
"157","Amelanchier sanguinea","polysaccharides",2,"34853963",NA,"0"
"158","Amelanchier sanguinea","flavonoids",4,"30417671",NA,"0"
"159","Amelanchier sanguinea","flavonoids",4,"30417671",NA,"0"
"160","Anaphalis margaritacea","phenolic acids",5,"37381974",NA,"0"
"161","Anaphalis margaritacea","chlorogenic acid",3,"37381974",NA,"0"
"162","Anaphalis margaritacea","flavonoids",2,"19269457",NA,"0"
"163","Anaphalis margaritacea","flavonoids",2,"19269457",NA,"0"
"164","Anaphalis margaritacea","flavonols",1,"19269457",NA,"0"
"165","Anaphalis margaritacea","nor-ent-kaurane diterpenes",1,"15451313",NA,"0"
"166","Anaphalis margaritacea","scopoletin",1,"15451313",NA,"0"
"167","Anaphalis margaritacea","ammonia",1,"15257450",NA,"0"
"168","Apocynum androsaemifolium","ozone",7,"15093075",NA,"0"
"169","Apocynum androsaemifolium","ethylenediurea",1,"15093075",NA,"0"
"170","Aralia nudicaulis","ros",3,"34361611",NA,"0"
"171","Aralia nudicaulis","l. rhizome",1,"34361611",NA,"0"
"172","Aralia nudicaulis","craterellin c",1,"26669092",NA,"0"
"173","Aralia nudicaulis","spiromassaritone",1,"26669092",NA,"0"
"174","Aralia nudicaulis","nudicaulis rhizome",1,"22234257",NA,"0"
"175","Aralia nudicaulis","(3r)-falcarinol",1,"22234257",NA,"0"
"176","Aralia nudicaulis","(3r, 9r, 10s)-panaxydol",1,"22234257",NA,"0"
"177","Aralia nudicaulis","falcarinol",2,"22234257",NA,"0"
"178","Aralia nudicaulis","rifampin",1,"20657619",NA,"0"
"179","Aralia nudicaulis","mtt",1,"20657619",NA,"0"
"180","Aralia nudicaulis","hexane",2,"16827159",NA,"0"
"181","Aralia nudicaulis","hexazinone",2,"16102889",NA,"0"
"182","Aralia nudicaulis","hexazinone",2,"16102889",NA,"0"
"183","Arctostaphylos uva-ursi","arbutin",86,"36145700, 35953755, 35408643, 35143933, 34946773, 34493038, 34325633, 33146000, 32971908, 32495959, 29970072, 29696482, 26798166, 25702282, 24296864, 22712621, 21331974, 19609883, 18066112, 17674527, 11705262, 1875280, 2355310, 1693958, 4040436, 1171730, 4798184",NA,"0"
"184","Arctostaphylos uva-ursi","crystal violet",1,"36145700",NA,"0"
"185","Arctostaphylos uva-ursi","water",23,"36099949, 36009632, 35408643, 35019793, 32495959, 29696482, 27043639, 24500005, 18819947, 9848213, 1469616, 7314446, 4798184",NA,"0"
"186","Arctostaphylos uva-ursi","water",23,"36099949, 36009632, 35408643, 35019793, 32495959, 29696482, 27043639, 24500005, 18819947, 9848213, 1469616, 7314446, 4798184",NA,"0"
"187","Arctostaphylos uva-ursi","water",23,"36099949, 36009632, 35408643, 35019793, 32495959, 29696482, 27043639, 24500005, 18819947, 9848213, 1469616, 7314446, 4798184",NA,"0"
"188","Arctostaphylos uva-ursi","urs",1,"36009632",NA,"0"
"189","Arctostaphylos uva-ursi","aflatoxin b1",2,"36009632",NA,"0"
"190","Arctostaphylos uva-ursi","methanolic extract",1,"36009632",NA,"0"
"191","Arctostaphylos uva-ursi","polyphenols",6,"36009632, 34325633, 24500005, 23916388, 19107742",NA,"0"
"192","Arctostaphylos uva-ursi","flavonoids",3,"36009632, 35953755",NA,"0"
"193","Arctostaphylos uva-ursi","flavonoids",3,"36009632, 35953755",NA,"0"
"194","Arctostaphylos uva-ursi","carbonic acids",1,"35953755",NA,"0"
"195","Arctostaphylos uva-ursi","glucose",3,"35953755, 2750445",NA,"0"
"196","Arctostaphylos uva-ursi","ethanol",6,"35953755, 35408643, 35019793, 17674527",NA,"0"
"197","Arctostaphylos uva-ursi","gallic acid",2,"35953755, 18066112",NA,"0"
"198","Arctostaphylos uva-ursi","gallic acid",2,"35953755, 18066112",NA,"0"
"199","Arctostaphylos uva-ursi","chlorogenic acids",1,"35605329",NA,"0"
"200","Arctostaphylos uva-ursi","hydroxysafflor yellow a",1,"35605329",NA,"0"
"201","Arctostaphylos uva-ursi","caco-2",1,"35605329",NA,"0"
"202","Arctostaphylos uva-ursi","corilagin",5,"35408643, 34946773, 11600378",NA,"0"
"203","Arctostaphylos uva-ursi","reactive oxygen species",1,"35143933",NA,"0"
"204","Arctostaphylos uva-ursi","neutral red",1,"35143933",NA,"0"
"205","Arctostaphylos uva-ursi","2',7'-dichlorofluorescein-diacetate",1,"35143933",NA,"0"
"206","Arctostaphylos uva-ursi","nitrosyl radicals",1,"35019793",NA,"0"
"207","Arctostaphylos uva-ursi","l -tyrosine",1,"35019793",NA,"0"
"208","Arctostaphylos uva-ursi","flavonoid",2,"34946773, 34325633",NA,"0"
"209","Arctostaphylos uva-ursi","flavonoid",2,"34946773, 34325633",NA,"0"
"210","Arctostaphylos uva-ursi","phenolic",1,"34493038",NA,"0"
"211","Arctostaphylos uva-ursi","tannins",1,"34493038",NA,"0"
"212","Arctostaphylos uva-ursi","flavonols",2,"34493038, 25702282",NA,"0"
"213","Arctostaphylos uva-ursi","ethosomal",2,"34325633",NA,"0"
"214","Arctostaphylos uva-ursi","glycoside",2,"33146000, 29696482",NA,"0"
"215","Arctostaphylos uva-ursi","hydroquinone beta-d-glucoside",1,"32971908",NA,"0"
"216","Arctostaphylos uva-ursi","phenol glucoside",1,"32495959",NA,"0"
"217","Arctostaphylos uva-ursi","free",1,"30683397",NA,"0"
"218","Arctostaphylos uva-ursi","ibuprofen",2,"29970072, 15909927",NA,"0"
"219","Arctostaphylos uva-ursi","butyrate",1,"28031235",NA,"0"
"220","Arctostaphylos uva-ursi","m344",1,"28031235",NA,"0"
"221","Arctostaphylos uva-ursi","abts",1,"27043639",NA,"0"
"222","Arctostaphylos uva-ursi","trolox",1,"27043639",NA,"0"
"223","Arctostaphylos uva-ursi","methoxy radicals",1,"27043639",NA,"0"
"224","Arctostaphylos uva-ursi","oil",1,"27043639",NA,"0"
"225","Arctostaphylos uva-ursi","lipids",3,"27043639, 19107742",NA,"0"
"226","Arctostaphylos uva-ursi","lipids",3,"27043639, 19107742",NA,"0"
"227","Arctostaphylos uva-ursi","arb",3,"25702282",NA,"0"
"228","Arctostaphylos uva-ursi","beh c18",1,"25702282",NA,"0"
"229","Arctostaphylos uva-ursi","myricetrin",1,"25702282",NA,"0"
"230","Arctostaphylos uva-ursi","disaccharide",1,"25702282",NA,"0"
"231","Arctostaphylos uva-ursi","dpph radicals",1,"23916388",NA,"0"
"232","Arctostaphylos uva-ursi","polyphenol",2,"23916388",NA,"0"
"233","Arctostaphylos uva-ursi","polyphenol",2,"23916388",NA,"0"
"234","Arctostaphylos uva-ursi","kanamycin",1,"23916388",NA,"0"
"235","Arctostaphylos uva-ursi","ursolic acid",1,"23122121",NA,"0"
"236","Arctostaphylos uva-ursi","ursolic acids",1,"23122121",NA,"0"
"237","Arctostaphylos uva-ursi","triterpenic acids",2,"23122121",NA,"0"
"238","Arctostaphylos uva-ursi","chlorophyll",3,"22150512, 16358792",NA,"0"
"239","Arctostaphylos uva-ursi","aluminium",1,"21331974",NA,"0"
"240","Arctostaphylos uva-ursi","silica gel",1,"21331974",NA,"0"
"241","Arctostaphylos uva-ursi","chloroform",1,"21331974",NA,"0"
"242","Arctostaphylos uva-ursi","chloroform",1,"21331974",NA,"0"
"243","Arctostaphylos uva-ursi","fatty acid",1,"20877214",NA,"0"
"244","Arctostaphylos uva-ursi","alpha-terpineol",1,"20877214",NA,"0"
"245","Arctostaphylos uva-ursi","linalool",1,"20877214",NA,"0"
"246","Arctostaphylos uva-ursi","trimethylchlorosilane",1,"19609883",NA,"0"
"247","Arctostaphylos uva-ursi","5-bromo-4-chloro-3-indoxylpalmitate",1,"19107742",NA,"0"
"248","Arctostaphylos uva-ursi","myricitrin",1,"18066112",NA,"0"
"249","Arctostaphylos uva-ursi","isoquercetin",1,"18066112",NA,"0"
"250","Arctostaphylos uva-ursi","scfa",1,"17445338",NA,"0"
"251","Arctostaphylos uva-ursi","zeaxanthin",11,"17087470, 28313528",NA,"0"
"252","Arctostaphylos uva-ursi","aspicam",1,"15909927",NA,"0"
"253","Arctostaphylos uva-ursi","baikadent",1,"15909927",NA,"0"
"254","Arctostaphylos uva-ursi","debretin",1,"15909927",NA,"0"
"255","Arctostaphylos uva-ursi","ferro-duo",1,"15909927",NA,"0"
"256","Arctostaphylos uva-ursi","lastet",1,"15909927",NA,"0"
"257","Arctostaphylos uva-ursi","etoposide",1,"15909927",NA,"0"
"258","Arctostaphylos uva-ursi","legalon",1,"15909927",NA,"0"
"259","Arctostaphylos uva-ursi","madopar",1,"15909927",NA,"0"
"260","Arctostaphylos uva-ursi","nimesulide",1,"15909927",NA,"0"
"261","Arctostaphylos uva-ursi","gabapentin",1,"15909927",NA,"0"
"262","Arctostaphylos uva-ursi","propranolol",2,"15909927",NA,"0"
"263","Arctostaphylos uva-ursi","stenorol",1,"15909927",NA,"0"
"264","Arctostaphylos uva-ursi","arbutine",1,"15909927",NA,"0"
"265","Arctostaphylos uva-ursi","glucosinolates",1,"9848213",NA,"0"
"266","Arctostaphylos uva-ursi","quinone",2,"9848213",NA,"0"
"267","Arctostaphylos uva-ursi","picryl chloride",4,"1469616, 1875280, 2355310, 1693958",NA,"0"
"268","Arctostaphylos uva-ursi","pc-cd",14,"1469616, 1875280, 2355310, 1693958",NA,"0"
"269","Arctostaphylos uva-ursi","carrageenin",4,"1469616, 1875280",NA,"0"
"270","Arctostaphylos uva-ursi","chlorophylls",1,"28313528",NA,"0"
"271","Arctostaphylos uva-ursi","melanin",4,"1403661",NA,"0"
"272","Arctostaphylos uva-ursi","methanolic",2,"1403661, 1693958",NA,"0"
"273","Arctostaphylos uva-ursi","phenolic acids",1,"1798740",NA,"0"
"274","Arctostaphylos uva-ursi","piceoside",1,"17269034",NA,"0"
"275","Arctostaphylos uva-ursi","antiinflamin",1,"7314446",NA,"0"
"276","Aster ciliolatum","hexazinone",2,"16102889",NA,"0"
"277","Aster ciliolatum","hexazinone",2,"16102889",NA,"0"
"278","Astragalus alpinus","15n",1,"27939530",NA,"0"
"279","Athyrium filix-femina","water",7,"30538169, 24777347, 18952257",NA,"0"
"280","Athyrium filix-femina","water",7,"30538169, 24777347, 18952257",NA,"0"
"281","Athyrium filix-femina","water",7,"30538169, 24777347, 18952257",NA,"0"
"282","Athyrium filix-femina","abscisic acid",1,"30538169",NA,"0"
"283","Athyrium filix-femina","aba",5,"30538169",NA,"0"
"284","Athyrium filix-femina","tc-hms",1,"27557601",NA,"0"
"285","Athyrium filix-femina","sesquiterpenes",1,"21121267",NA,"0"
"286","Athyrium filix-femina","isoprenoids",1,"21121267",NA,"0"
"287","Athyrium filix-femina","2-phenylethanal",1,"21121267",NA,"0"
"288","Athyrium filix-femina","1-octen-3-ol",1,"21121267",NA,"0"
"289","Athyrium filix-femina","polyketides",1,"21121267",NA,"0"
"290","Athyrium filix-femina","acylfilicinic acids",1,"21121267",NA,"0"
"291","Athyrium filix-femina","alpha-terpineol",1,"21121267",NA,"0"
"292","Athyrium filix-femina","beta-caryophyllene",1,"21121267",NA,"0"
"293","Athyrium filix-femina","linalool",1,"21121267",NA,"0"
"294","Athyrium filix-femina","pinenes",1,"21121267",NA,"0"
"295","Athyrium filix-femina","agar",1,"20118608",NA,"0"
"296","Athyrium filix-femina","sds",2,"18952257",NA,"0"
"297","Athyrium filix-femina","organochlorines",1,"17850934",NA,"0"
"298","Athyrium filix-femina","vocls",2,"17850934",NA,"0"
"299","Athyrium filix-femina","chloroform",1,"17850934",NA,"0"
"300","Athyrium filix-femina","chloroform",1,"17850934",NA,"0"
"301","Athyrium filix-femina","tetrachloromethane",1,"17850934",NA,"0"
"302","Athyrium filix-femina","1,1,1-trichloroethane",1,"17850934",NA,"0"
"303","Athyrium filix-femina","co2",15,"28313125",NA,"0"
"304","Athyrium filix-femina","chlorophyll",3,"28313125",NA,"0"
"305","Betula glandulosa","co2",11,"35537508, 33542399, 24198933",NA,"0"
"306","Betula glandulosa","linalool",1,"34882976",NA,"0"
"307","Betula glandulosa","c 6 oxylipins",1,"34882976",NA,"0"
"308","Betula glandulosa","ammonia",1,"24198933",NA,"0"
"309","Betula glandulosa","polychlorinated biphenyls",2,"23712118, 23348720",NA,"0"
"310","Betula glandulosa","macrofossil",1,"18459336",NA,"0"
"311","Betula glandulosa","charcoal",1,"18459336",NA,"0"
"312","Betula glandulosa","aryl hydrocarbon",4,"17373513",NA,"0"
"313","Betula glandulosa","water",1,"17373513",NA,"0"
"314","Betula glandulosa","water",1,"17373513",NA,"0"
"315","Betula glandulosa","water",1,"17373513",NA,"0"
"316","Betula glandulosa","aryl compound",1,"17373513",NA,"0"
"317","Betula glandulosa","benzo[a]pyrene",1,"17373513",NA,"0"
"318","Betula papyrifera","co2",233,"37232396, 33757245, 33542399, 33280131, 32785621, 32411171, 27943083, 24372544, 23726059, 22358995, 19889492, 19797245, 19773339, 19674822, 18355950, 18055435, 18027765, 17450302, 17331907, 17169898, 16137937, 16137936, 15741153, 33873720, 28547691, 11789924, 11789920, 28308720, 28307762, 33862848, 28307286, 33863073, 33863069, 28313969, 28313418, 28313851",NA,"0"
"319","Betula papyrifera","water",98,"35558163, 34143806, 33280131, 32785621, 31580010, 30092548, 28741266, 28207782, 27425790, 24372544, 23585669, 21470981, 20007132, 19797245, 18058024, 17938112, 17331907, 16877330, 16414920, 15983007, 15741153, 15519983, 15294764, 11986053, 11118418, 28308720, 14972935, 14972929, 16662306, 28309376, 16657121",NA,"0"
"320","Betula papyrifera","water",98,"35558163, 34143806, 33280131, 32785621, 31580010, 30092548, 28741266, 28207782, 27425790, 24372544, 23585669, 21470981, 20007132, 19797245, 18058024, 17938112, 17331907, 16877330, 16414920, 15983007, 15741153, 15519983, 15294764, 11986053, 11118418, 28308720, 14972935, 14972929, 16662306, 28309376, 16657121",NA,"0"
"321","Betula papyrifera","water",98,"35558163, 34143806, 33280131, 32785621, 31580010, 30092548, 28741266, 28207782, 27425790, 24372544, 23585669, 21470981, 20007132, 19797245, 18058024, 17938112, 17331907, 16877330, 16414920, 15983007, 15741153, 15519983, 15294764, 11986053, 11118418, 28308720, 14972935, 14972929, 16662306, 28309376, 16657121",NA,"0"
"322","Betula papyrifera","carbohydrate",6,"34293090, 27943083, 27069619, 18055435, 28313969",NA,"0"
"323","Betula papyrifera","carbohydrate",6,"34293090, 27943083, 27069619, 18055435, 28313969",NA,"0"
"324","Betula papyrifera","sugars",10,"34293090, 27069619, 20462938, 16137937, 16665468",NA,"0"
"325","Betula papyrifera","starch",9,"34293090, 27069619, 20462938, 18316312, 18055435, 11789924, 11789920",NA,"0"
"326","Betula papyrifera","eo3",5,"33757245",NA,"0"
"327","Betula papyrifera","ozone",30,"33757245, 27943083, 21971584, 19773339, 18316312, 16137937, 16137936, 33873720, 14562100, 28547691, 11789924, 11789920, 15092618, 16662306",NA,"0"
"328","Betula papyrifera","oil",3,"31952100",NA,"0"
"329","Betula papyrifera","chlorophyll",13,"31952100, 22358995, 19797245, 17938112, 17331907, 15741153, 11986053, 21669715, 16657121",NA,"0"
"330","Betula papyrifera","ethanol",11,"31580010, 25697605, 19963016, 16662306",NA,"0"
"331","Betula papyrifera","catechol",2,"31580010",NA,"0"
"332","Betula papyrifera","sodium chloride",1,"30092548",NA,"0"
"333","Betula papyrifera","salt",3,"30092548",NA,"0"
"334","Betula papyrifera","phyllosphere",8,"27635335, 27316353",NA,"0"
"335","Betula papyrifera","alkaline hemicellulose",1,"27163434",NA,"0"
"336","Betula papyrifera","hemicellulose",6,"27163434, 18316312, 16137937",NA,"0"
"337","Betula papyrifera","glutathione",1,"27082755",NA,"0"
"338","Betula papyrifera","carbohydrates",4,"27069619, 25538021, 16137937, 12651406",NA,"0"
"339","Betula papyrifera","rhodamine",1,"26671722",NA,"0"
"340","Betula papyrifera","crystal violet",1,"26671722",NA,"0"
"341","Betula papyrifera","methylene blue",1,"26671722",NA,"0"
"342","Betula papyrifera","cresol red",1,"26671722",NA,"0"
"343","Betula papyrifera","h2o",1,"25697605",NA,"0"
"344","Betula papyrifera","gallic acid",1,"25697605",NA,"0"
