"","species","chemical","frequency","pmid","cid","cid_count"
"1","Moss","ylg",1,"35720613","11084033 131637025","2"
"2","Moss","guanosine tetraphosphate",2,"35715975","135398637 135823789 135887871 129629539 135402035","5"
"3","Moss","ppgpp",8,"35715975, 25228236","135402035 157010269 135398637 135823789","4"
"4","Moss","pentaphosphate",1,"35715975","57418835","1"
"5","Moss","upadacitinib",8,"35714786","58557659 76829165","2"
"6","Moss","benzoyl peroxide",1,"35714786","7187 24847979 10706079 70605026","4"
"7","Moss","retinoids",8,"35714786, 35682657, 26682679","5282375","1"
"8","Moss","dihydroartemisinin-piperaquine",2,"35690758","11977455","1"
"9","Moss","chlorhexidine digluconate",6,"35689005, 33359754, 28363491","9552081 156592342 9939931 44134624 29089 24838357 12303048 60148207 5360565","9"
"10","Moss","chg",7,"35689005, 33359754, 28363491","736848 224391 736849 66586232 3776","5"
"11","Moss","hibiscrub",1,"35689005","9552081 24838357 9552079 12303048 60148207","5"
"12","Moss","vitamin a",8,"35682657, 32456840, 31402145, 29165226, 28673424, 26682679","445354 1071 638015 5761 5280531 135920955 135920957 5354043 10565323 10565457 10637128 7048772 6443049 9947823 10851009 5280382 10732134 11173703 6604667 9904001 24771817 1070","22"
"13","Moss","vitamin a",8,"35682657, 32456840, 31402145, 29165226, 28673424, 26682679","94216 5312805","2"
"14","Moss","salbutamol",2,"35680281, 35464638","2083 123600 9884233 39859 12953353 6452399","6"
"15","Moss","prednisolone",14,"35680281, 33106059, 32256705, 32051370, 31335316, 29264866, 29101266, 27899427","5755 4894 11245343 5702106 22809386 3011528 11865450 11865451 11865452 11865453 11972590 969504 9906908 117072386 71751744 77519147 14697601 56838871 133664827 129010012 69916","21"
"16","Moss","oxycodone",20,"35679121","5284603 4635 9904960 6445 11518351 5464087","6"
"17","Moss","trastuzumab",12,"35674041, 31178152","135454023 135518164 448545 92512020","4"
"18","Moss","deruxtecan",2,"35674041","118305111 146160901 155565784 122686146","4"
"19","Moss","iba",23,"35656369, 35631759, 35352789, 35280564, 35087305, 35050075, 33808606, 32325758, 30733787, 25737643","8617 449034 6560 16219528 6558 508065 193679 3702659 904858 639970 67537 12060 544160 67231","14"
"20","Moss","1-naphthaleneacetic acid",2,"35656369, 35050075","6862 202234 92400 4583824","4"
"21","Moss","naa",34,"35656369, 35280564, 35087305, 35050075, 34949592, 34305978, 33808606, 32325758, 32038675, 30924565, 30648411, 25737643, 25350549, 23983625","6862 445246 65065 16219714 449297 444225 23700091 4583824","8"
"22","Moss","agar",14,"35656369, 35050075, 34576807, 33175165, 32823699, 32178429, 31328080, 27223999, 27145333, 26029825, 25606353, 25253715","71571511 76645041","2"
"23","Moss","methyl eugenol",2,"35649135","7127 45266909","2"
"24","Moss","chloroatranol",13,"35649135, 30402616, 25395354, 24287679, 24102141","6426722","1"
"25","Moss","linalool",2,"35649135, 28796916","6549 443158 67179 13226630 10400532","5"
"26","Moss","geraniol",2,"35649135, 24389455","637566 4458 77519462 7792 643820 519299 41223 81263 1549026","9"
"27","Moss","polysaccharide",16,"35647323, 35396710, 33728434, 31548428, 31466197, 31183872, 30368625, 29674386, 28729228, 25147180, 24708958, 24025426","871 5287993","2"
"28","Moss","butyric acid",1,"35647323","264 104775 9812753 11127087 450622 139596687","6"
"29","Moss","bap",19,"35616774, 33385892, 32610545, 30733787, 31275026, 25737643, 23983625","2336 62389 5287739 43560 444391 444395","6"
"30","Moss","2ip",4,"35616774, 30733787","92180 439444 135747543 135438588","4"
"31","Moss","2-isopentenyladenine",1,"35616774","18179179","1"
"32","Moss","t-zeatin",1,"35616774","449093","1"
"33","Moss","tz",2,"35616774, 24692654","9256 9853362","2"
"34","Moss","polyketide",5,"35602042, 29096064, 29089518, 26641306","129900619 129900620","2"
"35","Moss","polyketide",5,"35602042, 29096064, 29089518, 26641306","73554535 471002 102234387","3"
"36","Moss","minimoidione b",1,"35602042","132497578 169491665","2"
"37","Moss","orsellinic acid",1,"35602042","68072 132769936","2"
"38","Moss","oa",1,"35602042","4628 5356789 446512 16760599 71308608 117072677 974 967 445639 7000 16219809 71308728 4581 117072676 8219 6258392 131676365 5354590 122361400","19"
"39","Moss","3-methylorsellinic acid",1,"35602042","736228","1"
"40","Moss","lecanoric acid",3,"35602042, 27645140","99613 54740368","2"
"41","Moss","methyl 3-methylorsellinate",2,"35602042","78435","1"
"42","Moss","daa",9,"35601255, 31629015","15652 42626529 85466 444639 4628825 82351 12315350","7"
"43","Moss","ame",11,"35601255, 35584573, 31592315","5360741 11968030 448580 5351221 6473720 6434208","6"
"44","Moss","sulfur dioxide",1,"35595966","1119 5987","2"
"45","Moss","cisplatin",12,"35590198, 30636294, 26317157, 25985977, 25735654, 25490449","5702198 2767 84691 441203 5460033 24191118 16211510 5311048 2770 118797066 23644016 57448222 444123 444179 18317220 3724362 3762765 424222 57459679 23939 5151461 15347789 75277392 91664004 86820626 3081186 6712951 10560134 7062237 92026269","30"
"46","Moss","cisplatin",12,"35590198, 30636294, 26317157, 25985977, 25735654, 25490449","240 10877067 34175438 2737537 522269 451255 20375919 34289 2736984 286443 16275 2331 102004702 75006 244 73193939 20525 2779017 8419","19"
"47","Moss","2'-oxo-5-pentacosylresorcinol",2,"35587293","85649935","1"
"48","Moss","polymer",13,"35587293, 32602612, 32458953, 31957773, 31268069, 30042487, 28984129, 27579593, 26553812, 26312743, 25139408, 24372802","3032581","1"
"49","Moss","14c",2,"35587293, 33001295","26873 25134265","2"
"50","Moss","taf",6,"35581262, 34992111, 33913760, 25896688","9574768 71492247 53477564 71511838 6409 70397 68516365","7"
"51","Moss","acetic acid",6,"35566122, 32123041, 31949256, 28153674, 26149575","176 175 16213363 450349 164769 11182567 12220504 10153982 8857 11246 702 1133 757 177 450346 450348 42627475 284 450347 8038 21225492 1990 3413523 28710173 3412779 6420265 3413433 4862914 3412156 441410 132862 14607693 445391 445392 19767001 16760660 146155989 145710749 16213521 2762233 178 6597 12961 21980959 82686","45"
"52","Moss","acetic acid",6,"35566122, 32123041, 31949256, 28153674, 26149575","5978 5388993 3717450 45358158 6324671 62313 71296921 134755071 249332 15983942 5388992 657342 2724153 11957714 9832825 24848381 16371 3189 92131295 122172881 164145 2783093 154702656 2794719","24"
"53","Moss","sorafenib",20,"35565184, 34207224, 31200667, 24826798, 24768112","216239 406563 11843539 11843540 7524","5"
"54","Moss","pembrolizumab",2,"35565184, 33309417","168009853","1"
"55","Moss","lenvatinib",2,"35565184, 31200667","9823820 135423438","2"
"56","Moss","monogalactosyldiacylglycerol",2,"35526393, 32120785","170453367","1"
"57","Moss","sulfoquinovosyldiacylglycerol",1,"35526393","448048 6475552 5459390 73092573","4"
"58","Moss","sqdg",1,"35526393","15719992 6475552","2"
"59","Moss","digalactosyldiacylglycerol",1,"35526393","10724471 25203017 131753152","3"
"60","Moss","dgdg",1,"35526393","57400365 4205683 53480668","3"
"61","Moss","phosphatidylglycerol",6,"35526393, 33528345, 31900710, 26582590, 26296580, 26033369","45109789 44566653","2"
"62","Moss","pg",2,"35526393, 28566698","10442 4947 5904 135398631 754 53477532 56487 6426709 57882501 98206","10"
"63","Moss","butenolide",2,"35524989, 26979323","10341 27790 46210598","3"
"64","Moss","ppbs",3,"35516095, 28973935","23675274","1"
"65","Moss","ppb",5,"35513464, 35445855, 34014644, 32164037, 28973935","444374 5289192 7175 641683","4"
"66","Moss","tetracycline",18,"35509128, 31554017, 31433314, 31187323, 30573635, 29600697, 28490596, 28333052","54675776 54685734 54677640 54708749 51580080 54699147 11987855 54699046 11987689 11987696 54682538 54682235 54732961 54693000 54686181 54730403 54091660 54681983 129396784","19"
"67","Moss","lignin",54,"35500709, 35348679, 35308403, 34774628, 34763851, 34691117, 34371679, 33242390, 32570307, 32424762, 31986381, 31038800, 29927964, 29353697, 28871609, 28344649, 28270693, 27111995, 26389888, 24802642, 24191681","175586","1"
"68","Moss","lignin",54,"35500709, 35348679, 35308403, 34774628, 34763851, 34691117, 34371679, 33242390, 32570307, 32424762, 31986381, 31038800, 29927964, 29353697, 28871609, 28344649, 28270693, 27111995, 26389888, 24802642, 24191681","197060 442108 363272 317505 44359514 89578867 10267538 10425597 9995616 65749 9904789 11723059 10041234 133611999 23685294","15"
"69","Moss","acetazolamide",23,"35500234, 34788247, 31949093, 28104417, 26934136, 26245929, 24756514","1986 24906315","2"
"70","Moss","5-asa",5,"35488310","4075 198212 54675840","3"
"71","Moss","mesalazine",3,"35488310","4075 54675840 441130","3"
"72","Moss","5-aminosalicylate",1,"35488310","54675840 4075","2"
"73","Moss","aminosalicylate",2,"35488310","4649","1"
"74","Moss","alpha-bisabolol",1,"35482744","1549992 10586 442343 1201551 1616126 15775122","6"
"75","Moss","fosfomycin",1,"35471580","446987 3417 31669 441029 6604158 25162944 3421 55250326 6852407 10374534 25244760 6992020 73491 13065140 5458178 5702189 52950093 23675927","18"
"76","Moss","carbenicillin",1,"35471580","20824 2560 5352016 21680713 12877824 18406186 6560166 7059498 7059500 1548945 1548947 6347536 12881143 20933 70679358 2550 44093","17"
"77","Moss","tca",4,"35471580, 26920219, 24799285","6421 6675 444539 444538 23681045 23424235 7625 107 16129616 6884 13530 10740259 12436","13"
"78","Moss","tca",4,"35471580, 26920219, 24799285","5988","1"
"79","Moss","udp-glcnac",1,"35471580","445675 9547196 643981 16069658 74764935 16667373 146037221","7"
"80","Moss","dap",1,"35471580","428 8861 5918 652 3016 2954 445025 30976 2955 214347 364 8560 407005 24540 67431 10036084 10094875 135543659","18"
"81","Moss","meso-diaminopimelic acid",4,"35471580, 31900710, 26296580, 26033369","99290","1"
"82","Moss","d,l-dap",3,"35471580","865 1549101","2"
"83","Moss","l-lysine",1,"35471580","5962 866 5460926 2734605 517175 12047 122198194 6262","8"
"84","Moss","l-lys",1,"35471580","5962 5460926 57449","3"
"85","Moss","methane dicarboxylic aldehyde",1,"35463447","10964","1"
"86","Moss","ja",18,"35463447, 34135933, 31236224, 30823987, 27137939, 26191067, 25892411, 24631264","5281166 6504478","2"
"87","Moss","chlorophyll d",1,"35456869","16070025 135566075 16667663 122706459 135881251 135448336 44607992 155819232 155819234 155819236 155819238 155819240 155819242 155819244 155819246 155819248 155819250 155819252 155819254 155819257 155819259 155819261 155819263 155819266 155819268 155819272 155819274 155819276 155819278 155920470 155920472 155920474 155920476 155920478 155920479 155920481 155920483 155920485 155920493 155920495 168458650 168458654 168458660 168458666 168458671","45"
"88","Moss","chlorophyll-d",1,"35456869","16070025 NA","2"
"89","Moss","nad+",11,"35447104, 34323016, 32092898, 31689415, 30936015, 30580036, 30500844, 30097868, 30097866, 28749584","5892 5893 925 15938971 439153 122172989 447862 139039987","8"
"90","Moss","nad+",11,"35447104, 34323016, 32092898, 31689415, 30936015, 30580036, 30500844, 30097868, 30097866, 28749584","439280 144 199528 6971044 237332 78054 24208755","7"
"91","Moss","mos2",1,"35446325","14823 10219573","2"
"92","Moss","ppt",1,"35445855","5040063 452929 60136199 10607 73927 1752 135925692 13238937 14289552 39871137 568366 53409754 54430733","13"
"93","Moss","carbon nitride",4,"35442614, 31265274","9999 5460614","2"
"94","Moss","mof",2,"35442614, 30716205","441336 4116 73441671","3"
"95","Moss","kanamycin",2,"35406632, 28153888","6032 815 32943 441374 5311199 44134791 439318 71592148 16667684 53384892 25200943 134765989 51432364 16397788","14"
"96","Moss","kanamycin",2,"35406632, 28153888","5957 5461108 238 19847237 86583007 447111 448109 4369363 42627478 135566177 135566212 11634831 3080570 446721 15993 445321 6022 42627293 135566466 44134517 5747900 44224003 1023 139592380 188966 983 57339432 6083 65304 138105812 449614 70679299 72200996 86583003 86583004 139592333 86583006 139592334 190 60961 449503 439182 135121929 135398141 69689 138454261 139030282 449617 139030318 139030321 139030505 139030506 145714252 50990928 153835283 153835284 155387695 54239907 155937501 162421363 65128 164890095 165416313 165416314 53920828 166606251 168268145 139592067","68"
"97","Moss","kan",1,"35406632","6032 53488434 85325320 25200943","4"
"98","Moss","hygromycin",1,"35406632","6433481 20054941 129628308 52949613 24839620 1358956 58160574 23777801","8"
"99","Moss","hyg",1,"35406632","24875318 446111","2"
"100","Moss","basta",2,"35406632","11564649 53597 4794 91619 19977704 21954885","6"
"101","Moss","beta-glucan",4,"35397717, 33482202","439262 871 3579813","3"
"102","Moss","monosaccharides",7,"35397717, 35053284, 34810234, 34730809, 30340187, 24225886","9308 5079496","2"
"103","Moss","cellotetraose",1,"35397717","439626 18600968 870 446495 5288428 91972060 170125 449313 46936465 4628294 71299560","11"
"104","Moss","cyclodextrins",7,"35397161, 33675831, 32793477","320760","1"
"105","Moss","lactisole",2,"35397161","23670520 151199 70123280","3"
"106","Moss","peroxide",3,"35395347, 25735751","784 977","2"
"107","Moss","thv",18,"35393014, 26476612, 24148778","6102749 11840983","2"
"108","Moss","oxytocin",27,"35391783, 28539519, 27621197, 26246656, 25349162","439302 5771 45357191 11979742 12004215 122164955 44314302 87795236 66509066 53477758 133126564 12358644","12"
"109","Moss","fluoxetine",9,"35391783","3386 62857 1548970 1548968 6914091 11758740 2121162","7"
"110","Moss","risperidone",13,"35391783, 34011638, 25978635","5073 5074 173313 13014","4"
"111","Moss","dig",2,"35390236, 34814731","2723626 10877449 445074 451994 124448","5"
"112","Moss","melatonin",2,"35380079, 27105430","896 11514189 451031","3"
"113","Moss","melatonin",2,"35380079, 27105430","6013 5408 5701998 6432567 12304601 11987715 446188 117072371 5995 92456 445071 11870497 17209 12304592 168008974 169544695 19615208","17"
"114","Moss","vitamin d",92,"35380079, 34572976, 33804757, 32942038, 31955203, 31826336, 31647134, 29762159, 29529167, 29324259, 28785958, 27900779, 27266980, 24917549, 24744114, 24681654","5280795 5280793 5283711 5315257 5353610 2735 12895043 10883523 5748352","9"
"115","Moss","vitamin d",92,"35380079, 34572976, 33804757, 32942038, 31955203, 31826336, 31647134, 29762159, 29529167, 29324259, 28785958, 27900779, 27266980, 24917549, 24744114, 24681654","443314","1"
"116","Moss","callose",6,"35349140, 33720428, 27047509, 25806686","64689","1"
"117","Moss","caffeate",2,"35348679, 33638637","689043 1549111 54710367","3"
"118","Moss","anthocyanin",18,"35348217, 33616943, 30740119, 28067067, 26395841, 25919648, 32481174","145858","1"
"119","Moss","35s",1,"35348217","61783 58573999 402","3"
"120","Moss","tpt",2,"35332655","444486 91873311 60700 6441083 13964157 71721517 60699","7"
"121","Moss","buprenorphine",17,"35316224, 35085249","644073 9848990 3033050 2476 5311033 6321408 24838065 441364 11969480 9848989 9811785 40400 101532360 5281090 12216288","15"
"122","Moss","cellulose",4,"35308403, 29261745, 28344649","16211032 14055602 294 783 1112172","5"
"123","Moss","dopamine",39,"35305987, 34253628, 34245891, 32799878, 32111696, 31859030, 31688388, 31538593, 31268144, 30228121, 27726127, 26985023","681 3713609 65340 11506498 450881 11993858 71564 5324713","8"
"124","Moss","dopamine",39,"35305987, 34253628, 34245891, 32799878, 32111696, 31859030, 31688388, 31538593, 31268144, 30228121, 27726127, 26985023","222 223 2826723 177503 139503 139598 10290725 107639 119432 123314 14923 2733136","12"
"125","Moss","lipopolysaccharide",34,"35305987, 35277596, 34685885, 34465372, 34425240, 34296277, 34170941, 32288071, 31963936, 31088858, 30897777, 30858474, 30410874, 30179864, 29659606, 29555594, 29163213, 29058634, 28424764, 26147379, 25924856, 25379714, 25109657, 24815024, 24039949","11970143 53481793 155977629 165368571","4"
"126","Moss","cgm",6,"35282464","13042283 13042286","2"
"127","Moss","tre",1,"35282464","7427 448698 6575","3"
"128","Moss","benzyladenine",3,"35280564, 26596764","62389 15986830 20262","3"
"129","Moss","indole butyric acid",3,"35280564, 35087305","8617 78047 13608622 23616593","4"
"130","Moss","naphthalene acetic acid",1,"35280564","6862","1"
"131","Moss","azd2811",1,"35265205","16007391 11497983","2"
"132","Moss","alginate",4,"35258821, 34245891","5102882 91666318 91666324 6850754 46705306 92024010 131704328","7"
"133","Moss","sialic acids",2,"35252146, 33391325","349960","1"
"134","Moss","prostaglandin d2",1,"35248549","448457 4956 20849124 6473773 13292832 38909 6519333 71312324 5283030 5283094 9884872 134688140","12"
"135","Moss","sodium hydroxide",2,"35239061, 30987784","14798 23675120 23676750","3"
"136","Moss","ascorbate",14,"35239061, 34245628, 34149972, 32365245, 32244953, 28270693","54670067 54679076 23667548 54676860 54690394 54706339 54696270","7"
"137","Moss","sulfonate",1,"35202981","1099 3087862 6857671 1100 166174390","5"
"138","Moss","sodium fluoride",12,"35183477, 32553260, 32529531, 30483705","5235 219061 518582 24848164 5462813","5"
"139","Moss","ps",8,"35180240, 34381623, 32707981, 32574531, 29124652","6423 6323481 135449284 643460 7408258 18218236 23673600 7501 9547096","9"
"140","Moss","al2o3",9,"35159909, 34412043, 33891409, 29022280","9989226 14769","2"
"141","Moss","anpp",4,"35150681","88890","1"
"142","Moss","dea",3,"35150681, 30848723","8113 7061 5282273 8021 11369 5311073 159961 62747 2186 104774 2933","11"
"143","Moss","chitin",4,"35146383, 34354495, 28220437, 24295333","6857375 24139 444514 11861101 135342257 453624 13536638 21252321 131697736 899 439174 133612050","12"
"144","Moss","az13824374",1,"35133824","162422438 168322316","2"
"145","Moss","adg",1,"35125913","13891595","1"
"146","Moss","betaine",5,"35124444","247 248 11545 83841 83815 104358 92131731 7006656 24884197","9"
"147","Moss","creatine",11,"35124444, 34572976, 30924565, 29691397, 28424764, 26183465","586 7058172 5317256 588 80116 87263643","6"
"148","Moss","iron hydroxide",3,"35121277","10129897 445709 44144566 444414 445609 29154 91502 73964","8"
"149","Moss","cyclic gmp",1,"35107337","135398570 135445730 135402012 16760477 135415582 135612771 136239427 146159706 146674831 135889516 168314856 168314882 168314857","13"
"150","Moss","cgmp",22,"35107337, 33791588, 25560770, 23918883, 23910461","135398570 135402012 135445730 135398569 45052397 135403403","6"
"151","Moss","cyclic amp",2,"35107337, 30500844","6076 274 23616165 71308717 3080770 216878 6603718 6604194 3246347 6713792 6714006 25322948 74069725","13"
"152","Moss","ooh",6,"35099073, 27540236","154584316","1"
"153","Moss","sodium metabisulfite",2,"35099073","656671 23665763 24346 156588351 21225553 54606800 516929 124202468 131885024","9"
"154","Moss","luciferin",5,"35091104, 32591605, 28785521, 26125183","92934 616547 135398684","3"
"155","Moss","benzylaminopurine",1,"35087305","62389 12922494","2"
"156","Moss","alpha-naphthaleneacetic acid",3,"35087305, 32325758, 25350549","6862 23700091 92400 16219714","4"
"157","Moss","azo",10,"35071814, 34412043, 32932177, 27451641","136496666 3034285 448606","3"
"158","Moss","gbq",2,"35063220, 28291381","9807070","1"
"159","Moss","glcnac",18,"35053284, 34354495, 24907709, 24582745, 24316830","439174 1738118 899 24139 25561 439281 343911","7"
"160","Moss","heptasaccharide",1,"35053284","44630346","1"
"161","Moss","glycan",9,"35053284, 32532823, 31871270, 27941308, 26733289, 25779947","871","1"
"162","Moss","evt",1,"35051641","134163709","1"
"163","Moss","indole-3-acetic acid",9,"35050144, 34739048, 32610545, 32325758, 30213069, 29124815, 26520677, 26149575, 26102574","802 801","2"
"164","Moss","iaa",23,"35050144, 34739048, 34371602, 33808606, 32659008, 32610545, 32325758, 30213069, 28397275, 26520677, 26149575, 26102574","802 96215 135403656 5375048 801 11840955 5240 23677501","8"
"165","Moss","catecholate",1,"35050144","5460998","1"
"166","Moss","tricalcium phosphate",2,"35050144","24456 14781","2"
"167","Moss","l-",1,"35050075","6322 91885020","2"
"168","Moss","6-benzyladenine",1,"35050075","62389 17913839","2"
"169","Moss","activated charcoal",1,"35050075","5462310 297 72941941 7019514 149055 152092","6"
"170","Moss","13co2",4,"35049877, 33050104, 27197394","10129882","1"
"171","Moss","5n",2,"35049877, 32455747","127039408","1"
"172","Moss","n-3 pufa",2,"35049877","56842239","1"
"173","Moss","apomorphine",6,"35048423","6005 2215 9410 736083 11493246 107882 10681548","7"
"174","Moss","1,2-dipalmitoyl-sn-glycero-3 phosphothioethanol",1,"35011296","129686853 NA","2"
"175","Moss","nbt",1,"35009126","9281 638160 15325 71306856 11749 5479004 9282 129893467","8"
"176","Moss","ketone",5,"35004814, 34986256, 34697809, 33896795, 29943989","4348752 3016382 96932 90473278 104690 109039 3019323 612694 90476981 90476992 3023681 139202520","12"
"177","Moss","l-phenylalanine",3,"34986321, 28963347, 26125183","6140 994 6925665 71567 277936 11378724 10154215 11062753 10397170 2724448 10329658 10329702 10241165 10702212 9989619 450580 450585 450605 10103511 10012270 9877477 11819436 13000972 16213459 95475 139061813 58887460 68805","28"
"178","Moss","dorzolamide",1,"34986321","5284549 3154 92087 6918132 6604453 23644312 60801 10687892 9927511 10520464 44390002 9863722","12"
"179","Moss","oligonucleotides",16,"34983822, 34449019, 31996373, 31927948, 31063396, 30926669, 30846846, 29118447, 26488402","16133899","1"
"180","Moss","dtp",1,"34969682","119498 15993 49835967 1023 15243222 983 449618 449629 73377 12599 14823978","11"
"181","Moss","vti",1,"34967836","71777706","1"
"182","Moss","ati",1,"34967836","5287715 3237 439518 10050577 2724894","5"
"183","Moss","in2o3",14,"34962768, 29448561, 29403016, 25563519","5150906","1"
"184","Moss","formaldehyde",2,"34962768","712 297 71388 3093741 23666340","5"
"185","Moss","dapivirine",3,"34958283, 33913760, 28982161","214347 52948544","2"
"186","Moss","tenofovir",24,"34958283, 33536904, 32060504, 31388941, 30265679, 28416547, 26386138, 25914645, 25896688, 25708098, 25426075, 24936594","464205 64987 21146529 122767 29918994 6398764 3225 123133858 5481350 23628250","10"
"187","Moss","carrageenan",13,"34945479, 30368625, 24708958","71597331 78126884 11966249","3"
"188","Moss","ael",1,"34941798","137700779","1"
"189","Moss","betamethasone",3,"34935127","9782 3003 6710614 146364 5702012 134645 91620 40469538 111080 71299643 21140858 123133873 11014684 133634290 13075978 40467076 145705940 71083129 2734640 163285078","20"
"190","Moss","tmr",2,"34934601","5289288 447846 2762680 3379971 18224404","5"
"191","Moss","phytochelatin",1,"34929502","20756463 124886","2"
"192","Moss","pcn",8,"34929502, 31951122","15032 482571 11987728 9600418","4"
"193","Moss","nadh",3,"34929502, 34117073, 31599159","439153 21604869 2724710 5893 928 5892 44415182 56846571 925 16219751 129628338 11250888 146159254 86810478","14"
"194","Moss","fingolimod",2,"34925875, 28721111","107970 107969 153985 53477601","4"
"195","Moss","sphingosine 1-phosphate",1,"34925875","5283560 5353956 5262 46878582 5311444 10309366 5497191 5280903 105065 10883396","10"
"196","Moss","donepezil",4,"34911424, 32414155, 31476160","3152 5741 1150567 969462 450956 46889411 122360849","7"
"197","Moss","rivastigmine",3,"34911424, 32414155, 31476160","77991 5077 6918078 10586926 10729795 10848426 10777494 77990","8"
"198","Moss","galantamine",3,"34911424, 32414155, 31476160","9651 3449 56840969 5317079 5317454 676392 6953720 11869393 11781231 10924219 10827215 906210 908828 667668 11044450 11022582 11022662 9921971 10946166 24207710 16757785 146158702 134715422","23"
"199","Moss","itb",5,"34894303","11660035","1"
"200","Moss","da",57,"34887000, 34564641, 33242376, 32799878, 32111696, 31949093, 30262498, 29576930, 29169567, 28073500, 26985023, 25132048","681 6047 13730 12836 12599 71315422 71315423 5491963 190 12800099 4677380 448058 14823978","13"
"201","Moss","ck",5,"34884882, 31863135","10477 19900079","2"
"202","Moss","isopentenyladenine",1,"34884882","92180 10560178 10352842 137270780","4"
"203","Moss","trans-zeatin",3,"34884882, 24692654","449093 15419 688597 3814492","4"
"204","Moss","cis-zeatin",3,"34884882, 24692654","688597 15419","2"
"205","Moss","cis-zeatin",3,"34884882, 24692654","6036 3037556 439357 439353 206 84996 59083882 24749 67950444","9"
"206","Moss","aen",2,"34877292","121834 53814555","2"
"207","Moss","sulfides",1,"34865902","29109","1"
"208","Moss","choline-o-sulfate",1,"34845335","485","1"
"209","Moss","taurine",1,"34845335","1123 4068592","2"
"210","Moss","sulfoacetate",1,"34845335","31257 7233169","2"
"211","Moss","fe3o4",7,"34838356, 30368625","16211978","1"
"212","Moss","parabens",2,"34838356","135 7175","2"
"213","Moss","methyl paraben",1,"34838356","7456 139074836","2"
"214","Moss","ethyl paraben",1,"34838356","8434","1"
"215","Moss","propyl paraben",1,"34838356","7175","1"
"216","Moss","butylparaben",1,"34838356","7184 15688749","2"
"217","Moss","benzyl paraben",1,"34838356","7180","1"
"218","Moss","acetonitrile",3,"34838356, 30987784, 27551039","6342 12198399 11457648 16213367 12198402 12198401 10866249 7857 6341 140746 137768 15155564 95270 19817576 768640 5372574 16227958 543553 12642371 13229976 22280894 2736747 586179 7131175 4962535 82037 12480392 3019760 390144 24905123 24708076 66727 9156589 55267733 3855721 10008 219374","37"
"219","Moss","acetonitrile",3,"34838356, 30987784, 27551039","47364 6329187 47365","3"
"220","Moss","chlorophyll-a",7,"34834752, 33393125, 31360521, 29124652","16667503 5280772","2"
"221","Moss","chlorophyll-b",2,"34834752, 29124652","11593175","1"
"222","Moss","gypsum",4,"34826348","24497 24928","2"
"223","Moss","mycophenolate mofetil",5,"34820143, 33863699, 32554760, 32256705, 23924146","5281078 4271 45039975 6441022 10455632 3369 5353799 446541 71434261","9"
"224","Moss","copper chloride",3,"34818820, 34815991","24014 62652 5463737 169664","4"
"225","Moss","nicotine",34,"34818588, 33786002, 32097784, 31968400, 31719188, 30013229, 29247083, 24854235","89594 942 157672 6919000 2735102 71571491","6"
"226","Moss","nicotine",34,"34818588, 33786002, 32097784, 31968400, 31719188, 30013229, 29247083, 24854235","8857","1"
"227","Moss","cotinine",18,"34818588, 33272923, 32097784, 27613367, 24854235","854019 408 21907 11969438 10654901","5"
"228","Moss","zinc chloride",1,"34815991","5727 3007855 71381","3"
"229","Moss","polyols",2,"34810234, 27552285","6306 791 7043901 94206 99288 5351546 139054955","7"
"230","Moss","aspirin",22,"34800427, 33099177, 31737799, 30612091, 30306804, 29928831, 28071659, 26498706, 24197771","2244 3434975 12280114 24847961 24847962 24847963 145904 24847964 24847965 24847966 24847967 23724834 24847968 24847969 24847970 24847971 450661 18681509","18"
"231","Moss","perchlorate",1,"34798548","123351 24247 93565","3"
"232","Moss","3-nitro-1,2,4-triazol-5-one",1,"34798548","135406868 10176149","2"
"233","Moss","nto",4,"34798548","5282448 135406868","2"
"234","Moss","clonidine",1,"34793643","2803 20179 2906758 5731498","4"
"235","Moss","curcumin",23,"34780208, 29981358, 29447046, 29047012","969516 2889 5281767 442783 6971205 10595440 10666836 10887743 88034079 101205613 291744","11"
"236","Moss","curcumin",23,"34780208, 29981358, 29447046, 29047012","403 17435 91551 159296 12951375 128882 71897 78520 16072207 12951370 23615194 8691 4756 90475888 9860421","15"
"237","Moss","cur",1,"34780208","5372374 78350454 5281767 134693762","4"
"238","Moss","hupa",1,"34770940","449069 854026","2"
"239","Moss","dt",25,"34763851, 33249553, 33161567, 32969493, 31798599, 30525218, 26354931, 24397604","5789 3182 1134 18085 22795536 9700 64896714 6398342 13130 3084169","10"
"240","Moss","nahco3",4,"34763188, 32671568, 28541143","516892","1"
"241","Moss","sc-58125",1,"34758633","115239 2776991","2"
"242","Moss","nh4+",16,"34731304, 34702930, 34312445, 33979931, 33850194, 29401398, 28822940, 28605868","223","1"
"243","Moss","saline",9,"34717055, 33899420, 33100867, 31739643, 27621197, 27064336, 25864402","5234","1"
"244","Moss","aldosterone",38,"34714114, 34615372, 34211700, 31271793, 30038907, 29254646, 28974571, 28637706, 28089144, 27481775, 26802018, 26441842","5839 521381 11987810 5461066 4062845 201562 71313073 57369732 134688804 73759816 142266 168312916","12"
"245","Moss","oxaloacetate",1,"34713507","970 164550 3260017 54676101","4"
"246","Moss","malate",2,"34713507, 32088551","525 160434 222656 5459792 5459794 9865501 92824","7"
"247","Moss","k334",1,"34713507","64152","1"
"248","Moss","no3-",4,"34702930, 33850194","943","1"
"249","Moss","amentoflavone",4,"34691117, 34302944","5281600 73071 136029157 11958336 10414856 65084","6"
